500409,"(35,42,48,22)","(35,42,48,22)","(329,2632)"
500409,"(7,8,23,8)","(7,8,23,8)","(47,329,376,611,2632,4277,4888,16121,34216,112847,128968,209573,902776,1467011,1676584,11736088)"
500410,"(2,13,8,115)","(163,0,-11,-2)","(500410)"
500411,"(5,14,26,70)","(5,14,26,70)","(500411,4003288)"
500413,"(22,15,22,-6)","(22,15,22,-6)","(500413,4003304)"
500416,"(2,6,8,21)","(2,6,8,21)","(7819,15638,62552)"
500416,"(1,6,16,84)","(1,6,16,84)","(7819,15638)"
500416,"(2,5,12,31)","(2,5,12,31)","(7819,15638,62552,125104)"
500417,"(12,1,26,18)","(19,60,35,12)","(500417,4003336)"
500418,"(14,6,27,4)","(4,-27,6,-14)","(6178,49424,395392)"
500418,"(4,9,42,83)","(3,-54,-15,-4)","(6178,18534)"
500419,"(3,14,41,130)","(2,73,22,3)","(500419,4003352)"
500421,"(19,8,23,-8)","(8,23,-8,19)","(500421,4003368)"
500421,"(3,27,-37,-3)","(3,27,-37,-3)","(500421,4003368)"
500421,"(8,6,29,8)","(6,-185,-162,-35)","(166807,1334456,4503789,36030312)"
500422,"(14,5,26,7)","(4,286,-209,38)","(1000844)"
500424,"(2,2,33,57)","(17,49,10,2)","(250212)"
500425,"(10,5,6,13)","(10,5,6,13)","(100085,800680)"
500425,"(2,27,14,31)","(2,27,14,31)","(20017,100085,160136,800680)"
500426,"(1,22,-1,-48)","(1,22,-1,-48)","(500426)"
500426,"(15,8,33,10)","(10,-33,8,-15)","(250213,500426,2001704,4003408)"
500427,"(1,15,24,362)","(1,15,24,362)","(55603,444824)"
500428,"(20,4,22,-9)","(13,107,59,9)","(125107,250214)"
500428,"(5,13,33,43)","(5,13,33,43)","(250214)"
500429,"(6,2,17,4)","(17,31,16,6)","(29437,235496,144623981,1156991848)"
500429,"(2,8,-58,-13)","(2,8,-58,-13)","(500429,4003432)"
500432,"(1,5,26,126)","(1,5,26,126)","(62554)"
500432,"(2,0,25,1)","(2,0,25,1)","(62554)"
500432,"(1,0,50,4)","(1,0,50,4)","(31277,62554)"
500432,"(8,12,31,14)","(1,625,-100,4)","(31277,62554)"
500432,"(2,10,-21,-13)","(2,10,-21,-13)","(62554)"
500433,"(18,29,34,26)","(3,-30,-25,-18)","(500433,4003464)"
500434,"(11,11,32,10)","(11,11,32,10)","(946,21758)"
500435,"(12,14,7,24)","(19,-15,-22,-12)","(500435,4003480)"
500437,"(14,4,12,-5)","(1,59,33,5)","(1459,10213,11672,81704)"
500437,"(6,4,3,7)","(7,-3,4,-6)","(1459,10213,11672,81704,500437,3503059,4003496,28024472)"
500437,"(5,4,22,18)","(18,-22,4,-5)","(1459,10213,11672,81704)"
500437,"(7,2,16,-10)","(31,33,19,7)","(1459,10213,11672,81704)"
500438,"(6,10,26,41)","(6,10,26,41)","(250219,500438,2001752)"
500440,"(1,2,60,124)","(1,2,60,124)","(62555,125110)"
500440,"(2,2,30,31)","(1,-32,-4,-2)","(125110,250220)"
500440,"(2,7,28,90)","(67,-20,1,-2)","(250220)"
500440,"(5,1,-30,-10)","(5,145,122,26)","(250220)"
500441,"(2,23,22,59)","(2,23,22,59)","(500441,4003528)"
500443,"(7,24,28,50)","(83,679,137,7)","(500443,4003544)"
500443,"(20,18,29,17)","(17,-29,18,-20)","(4003544)"
500443,"(13,8,34,14)","(13,8,34,14)","(500443,4003544)"
500445,"(3,21,-42,-4)","(3,21,-42,-4)","(18535,55605,148280,444840)"
500445,"(14,6,21,20)","(14,6,21,20)","(18535,55605,148280,444840)"
500450,"(1,8,-24,-22)","(1,8,-24,-22)","(50045,100090)"
500450,"(2,31,16,-18)","(2,31,16,-18)","(10009,20018,50045,80072,100090,160144,400360,800720)"
500450,"(8,21,20,22)","(2,-32,-27,-8)","(100090)"
500450,"(6,2,11,-2)","(2,11,-2,6)","(10009,20018,80072,160144)"
500451,"(1,14,-47,-54)","(1,14,-47,-54)","(500451,4003608)"
500451,"(6,0,34,33)","(6,0,34,33)","(500451,4003608)"
500454,"(1,27,18,86)","(1,27,18,86)","(55606)"
500454,"(1,5,25,91)","(1,5,25,91)","(27803,55606)"
500455,"(1,3,70,240)","(1,3,70,240)","(500455,4003640)"
500455,"(10,0,-37,-3)","(10,0,-37,-3)","(500455,4003640)"
500455,"(8,6,35,30)","(7,47,18,8)","(500455,4003640)"
500455,"(8,18,47,50)","(13,-35,-6,-8)","(500455,4003640)"
500456,"(4,2,4,-1)","(47,-60,26,-4)","(1,2,11,22,103823,207646,1142053,2284106)"
500456,"(2,5,-16,-2)","(47,84,25,2)","(4,44,188,2068,415292,4568212,19518724,214705964)"
500456,"(2,3,8,11)","(11,-8,3,-2)","(517,688127)"
500456,"(3,1,7,5)","(11,-33,23,-5)","(1034)"
500456,"(4,3,4,-1)","(1,4,-3,4)","(1034,2068)"
500458,"(14,7,26,-1)","(1,26,-7,14)","(500458)"
500459,"(14,22,44,23)","(14,22,44,23)","(500459,4003672)"
500459,"(5,24,-19,-20)","(41,-140,101,-20)","(500459,4003672)"
500460,"(3,21,5,47)","(3,21,5,47)","(125115,250230)"
500460,"(19,29,31,15)","(19,29,31,15)","(13170,250230,90333030,1716327570)"
500462,"(2,13,-34,-22)","(2,13,-34,-22)","(250231,2001848)"
500463,"(3,42,18,-22)","(3,42,18,-22)","(55607,444856)"
500463,"(6,16,31,43)","(3,39,20,6)","(1334568)"
500463,"(32,15,36,-1)","(1,36,-15,32)","(444856)"
500464,"(1,3,38,90)","(1,3,38,90)","(62558)"
500466,"(3,8,-39,-12)","(8,-106,-37,-3)","(250233,2001864)"
500466,"(5,8,-33,-12)","(8,-118,75,-12)","(250233,2001864)"
500467,"(1,11,30,284)","(1,11,30,284)","(500467,4003736)"
500468,"(8,1,-42,13)","(3,58,-49,8)","(125117,250234)"
500468,"(5,7,-26,-12)","(5,7,-26,-12)","(250234)"
500470,"(3,5,46,36)","(8,45,4,3)","(500470,1000940,4003760,8007520,32030080,64060160,512481280)"
500470,"(2,12,5,116)","(2,12,5,116)","(500470)"
500470,"(10,18,38,27)","(10,18,38,27)","(100094,12511750)"
500472,"(2,12,-21,-28)","(3,39,6,-2)","(9268,27804)"
500472,"(3,12,-30,-28)","(7,-231,207,-47)","(2317,4634,6951,13902)"
500472,"(7,0,-33,-2)","(7,0,-33,-2)","(2317,4634,6951,13902)"
500472,"(6,3,24,-10)","(6,3,24,-10)","(9268,27804)"
500472,"(6,12,-15,-7)","(7,-15,-12,6)","(662,1324,1986,3972,4634,9268,13902,27804,227066,454132,681198,1362396,1589462,3178924,4768386,9536772)"
500473,"(10,27,34,43)","(3,-46,-33,-10)","(500473,4003784)"
500474,"(1,3,-61,-21)","(1,3,-61,-21)","(250237,500474)"
500474,"(18,11,26,7)","(7,-26,11,-18)","(500474)"
500474,"(2,24,7,38)","(2,24,7,38)","(500474)"
500475,"(6,6,8,11)","(6,6,8,11)","(20019,160152)"
500475,"(5,1,-28,6)","(5,1,-28,6)","(20019,100095,160152,800760,2502375,12511875,20019000,100095000)"
500477,"(13,21,44,26)","(43,170,79,10)","(11639,93112,500477,4003816,925381973,7403055784,39791424839,318331398712)"
500480,"(4,3,10,5)","(5,-10,3,-4)","(3910)"
500481,"(2,14,-4,39)","(2,14,-4,39)","(166827,1334616)"
500481,"(29,21,42,12)","(29,21,42,12)","(55609,444872)"
500481,"(17,21,51,29)","(17,21,51,29)","(55609,444872)"
500482,"(5,14,33,58)","(149,72,-59,8)","(500482)"
500483,"(2,6,40,161)","(2,6,40,161)","(500483,4003864)"
500486,"(2,32,5,-16)","(2,32,5,-16)","(71498)"
500486,"(6,10,-31,-6)","(29,33,-8,-6)","(10214)"
500486,"(2,8,29,76)","(2,8,29,76)","(71498)"
500486,"(2,0,50,3)","(2,0,50,3)","(5107,10214,35749,40856,71498,285992)"
500488,"(1,11,25,187)","(1,11,25,187)","(62561,125122)"
500488,"(5,4,27,22)","(5,4,27,22)","(250244)"
500488,"(2,8,3,43)","(1,178,125,22)","(125122,250244)"
500488,"(8,28,25,28)","(11,73,44,8)","(62561,125122)"
500490,"(1,21,-30,-122)","(1,21,-30,-122)","(55610)"
500490,"(3,18,-23,-8)","(3,18,-23,-8)","(166830)"
500490,"(8,21,48,86)","(10,-60,-27,-8)","(55610)"
500491,"(5,22,-2,30)","(1,-509,-267,-35)","(500491,4003928)"
500492,"(7,17,-29,-19)","(7,17,-29,-19)","(125123,250246)"
500492,"(13,20,44,20)","(13,20,44,20)","(125123,250246)"
500492,"(3,22,-41,-4)","(3,22,-41,-4)","(125123,250246)"
500492,"(5,22,20,26)","(5,22,20,26)","(250246)"
500492,"(5,6,-31,6)","(5,6,-31,6)","(250246)"
500493,"(7,23,-31,-5)","(6,36,-44,7)","(500493,4003944)"
500493,"(7,16,35,56)","(7,16,35,56)","(71499,500493,571992,4003944,24524157,171669099,196193256,1373352792)"
500494,"(19,10,25,2)","(2,-25,10,-19)","(250247,2001976)"
500494,"(6,37,12,-13)","(13,12,-37,6)","(500494)"
500494,"(4,7,18,56)","(4,7,18,56)","(250247,500494,2001976,4003952,16015808)"
500494,"(7,9,14,32)","(16,62,33,7)","(250247,500494,2001976,4003952,16015808,128126464)"
500494,"(12,17,6,23)","(17,82,55,12)","(500494)"
500496,"(1,2,42,120)","(1,2,42,120)","(31281,62562)"
500496,"(2,2,21,30)","(2,2,21,30)","(62562)"
500496,"(8,4,21,15)","(137,-133,52,-8)","(31281,62562)"
500498,"(2,10,55,193)","(2,10,55,193)","(500498)"
500499,"(6,18,-6,31)","(6,18,-6,31)","(6179,49432)"
500502,"(3,11,31,89)","(3,11,31,89)","(83417,166834,250251,500502,2252259,4504518,6756777,13513554)"
500504,"(5,13,6,26)","(113,-239,142,-26)","(250252)"
500504,"(1,21,10,-14)","(1,21,10,-14)","(250252)"
500504,"(11,19,21,25)","(7,66,-56,12)","(62563,125126)"
500504,"(3,17,11,19)","(3,17,11,19)","(125126,250252)"
500506,"(2,14,35,167)","(2,14,35,167)","(500506)"
500506,"(10,12,29,23)","(4,35,18,10)","(250253,500506,2002024,4004048,16016192,32032384)"
500507,"(2,14,22,137)","(2,14,22,137)","(500507,4004056)"
500508,"(5,36,-12,-28)","(1,-75,51,-5)","(13903,27806)"
500508,"(7,6,-36,-10)","(7,6,-36,-10)","(27806)"
500508,"(11,3,12,22)","(2,-39,-30,-11)","(27806)"
500508,"(24,21,42,1)","(1,-42,21,-24)","(13903,27806)"
500508,"(11,12,6,44)","(73,-63,45,-11)","(13903,27806)"
500509,"(10,12,13,31)","(31,-13,12,-10)","(500509,4004072)"
500510,"(10,8,9,14)","(10,8,9,14)","(100102,12512750)"
500512,"(1,13,6,-8)","(1,13,6,-8)","(15641)"
500512,"(10,9,14,5)","(89,135,64,10)","(15641)"
500512,"(1,6,-17,-14)","(1,6,-17,-14)","(15641)"
500512,"(3,8,-11,-8)","(1,85,-74,16)","(15641)"
500514,"(6,10,24,25)","(6,10,24,25)","(83419,166838,667352,2252313,4504626,18018504)"
500515,"(5,7,47,43)","(2,48,8,5)","(500515,4004120)"
500516,"(1,2,49,82)","(1,2,49,82)","(250258)"
500516,"(4,2,48,-17)","(37,-64,14,-4)","(125129,250258)"
500516,"(4,4,49,41)","(41,-49,4,-4)","(125129,250258)"
500517,"(2,6,-87,-28)","(2,6,-87,-28)","(55613,444904)"
500517,"(6,0,-31,-7)","(6,0,-31,-7)","(166839,1334712)"
500517,"(2,11,6,34)","(2,11,6,34)","(55613,444904)"
500517,"(11,18,-3,38)","(11,18,-3,38)","(55613,444904)"
500517,"(6,33,30,64)","(109,6,-21,-6)","(444904)"
500517,"(8,9,60,11)","(137,120,39,8)","(55613,444904)"
500518,"(3,10,37,90)","(3,10,37,90)","(1001036)"
500519,"(2,27,22,37)","(37,-22,27,-2)","(500519,4004152)"
500519,"(11,25,34,40)","(11,25,34,40)","(500519,4004152)"
500519,"(5,2,31,50)","(71,11,-54,16)","(500519,4004152)"
500520,"(1,1,40,18)","(1,1,40,18)","(125130,250260)"
500520,"(4,2,40,9)","(9,-40,2,-4)","(20855,41710,62565,125130,563085,1126170,1689255,3378510,15203295,30406590,45609885,91219770)"
500520,"(4,4,41,11)","(4,4,41,11)","(62565,125130)"
500521,"(1,8,37,332)","(1,8,37,332)","(4004168)"
500522,"(4,9,-44,-22)","(4,9,-44,-22)","(250261,500522,2002088,4004176,16016704,32033408)"
500522,"(9,22,19,36)","(14,-39,-32,-9)","(250261,500522,2002088,4004176)"
500523,"(6,21,22,52)","(6,21,22,52)","(500523,4004184)"
500524,"(4,18,13,28)","(43,-13,-18,-4)","(250262)"
500524,"(5,19,-1,37)","(151,-135,49,-5)","(250262)"
500524,"(14,13,36,16)","(4,61,-60,16)","(125131,250262)"
500524,"(3,26,28,52)","(3,26,28,52)","(250262)"
500524,"(4,28,16,31)","(4,28,16,31)","(250262)"
500526,"(6,6,-45,7)","(6,6,-45,7)","(18538,55614)"
500526,"(2,6,39,161)","(2,6,39,161)","(18538,55614)"
500526,"(8,6,27,23)","(8,6,27,23)","(9269,27807,74152,222456)"
500526,"(6,6,39,41)","(2,-45,-12,-6)","(9269,18538,27807,55614,74152,148304,222456,444912)"
500526,"(23,30,33,20)","(23,30,33,20)","(806,2418,18538,55614,9806602,29419806,225551846,676655538)"
500528,"(4,7,22,20)","(1,-20,-5,-4)","(125132)"
500528,"(2,1,36,41)","(41,-36,1,-2)","(763,1526,31283,62566,52586723,105173446,2156055643,4312111286)"
500530,"(2,20,11,37)","(2,20,11,37)","(500530)"
500531,"(2,25,-18,-23)","(2,25,-18,-23)","(500531,4004248)"
500531,"(10,38,38,35)","(31,-6,-22,-10)","(500531,4004248)"
500532,"(1,4,-48,-6)","(1,4,-48,-6)","(250266)"
500532,"(4,8,-48,-3)","(3,-48,-8,4)","(125133,250266)"
500533,"(7,39,11,-11)","(11,11,-39,7)","(500533,4004264)"
500534,"(4,15,22,60)","(4,15,22,60)","(1001068,8008544,64068352)"
500535,"(4,21,-54,-20)","(5,195,-126,20)","(1135,7945,9080,63560)"
500535,"(2,15,-6,41)","(2,15,-6,41)","(7945,63560)"
500535,"(2,6,42,105)","(2,6,42,105)","(7945,63560)"
500535,"(2,18,-12,27)","(2,18,-12,27)","(7945,63560)"
500535,"(3,5,19,23)","(6,-18,-4,-3)","(23835,190680)"
500535,"(2,8,5,9)","(15,3,-4,-2)","(681,3405,5448,27240,85125,425625,681000,3405000)"
500535,"(5,15,-3,25)","(5,15,-3,25)","(7945,63560)"
500535,"(5,6,57,86)","(5,6,57,86)","(7945,63560,993125,7945000)"
500535,"(8,3,12,-5)","(5,12,-3,8)","(227,1135,1816,9080,28375,141875,227000,1135000)"
500535,"(6,12,15,85)","(6,12,15,85)","(1135,9080)"
500538,"(2,7,50,114)","(2,7,50,114)","(250269,2002152)"
500538,"(4,10,-39,3)","(4,10,-39,3)","(1001076)"
500539,"(14,4,30,13)","(13,-30,4,-14)","(38503,308024,500539,4004312,84591091,676728728,1099684183,8797473464)"
500539,"(5,28,-31,-4)","(2,40,-43,5)","(500539,4004312)"
500540,"(12,20,30,17)","(5,26,16,12)","(25027,50054,3128375,6256750)"
500541,"(3,14,35,122)","(3,14,35,122)","(166847,1334776,4504869,36038952)"
500541,"(4,34,-5,-12)","(23,61,22,-4)","(500541,4004328)"
500542,"(4,11,28,86)","(7,70,25,4)","(500542)"
500544,"(1,5,-2,18)","(1,5,-2,18)","(5214)"
500544,"(8,15,12,14)","(103,138,57,8)","(1738)"
500545,"(15,4,31,-4)","(17,268,65,4)","(500545,4004360)"
500546,"(26,41,42,17)","(10,38,37,26)","(500546)"
500547,"(12,26,27,33)","(13,67,46,12)","(500547,4004376)"
500548,"(1,3,4,10)","(1,3,4,10)","(866)"
500548,"(4,0,1,4)","(1,13,12,4)","(433,866)"
500548,"(5,4,6,4)","(5,4,6,4)","(433,866)"
500549,"(22,9,14,-10)","(37,62,57,22)","(500549,4004392)"
500550,"(1,16,-10,50)","(1,16,-10,50)","(20022,50055,100110)"
500550,"(3,17,-3,33)","(3,17,-3,33)","(3337,16685,33370,50055,90099,100110,450495,900990,1351485,2702970)"
500550,"(3,12,13,16)","(3,12,13,16)","(40044)"
500550,"(9,5,13,23)","(6,-30,-22,-9)","(10011,50055,80088,100110,400440)"
500551,"(2,15,-38,-42)","(2,15,-38,-42)","(500551,4004408)"
500552,"(2,17,-8,36)","(47,-32,23,-2)","(62569,125138)"
500552,"(9,4,17,-4)","(41,-52,-31,-4)","(125138,250276)"
500552,"(13,3,13,-13)","(13,13,-3,13)","(62569,125138)"
500553,"(1,12,9,196)","(1,12,9,196)","(18539,55617,148312,444936)"
500553,"(8,18,-39,3)","(3,39,18,-8)","(18539,55617,148312,444936)"
500553,"(11,15,-30,-8)","(17,129,-66,8)","(18539,55617,148312,444936)"
500553,"(1,12,-57,-44)","(1,12,-57,-44)","(18539,55617,148312,444936)"
500554,"(2,10,37,177)","(2,10,37,177)","(500554)"
500554,"(5,18,-34,2)","(2,34,18,-5)","(250277,500554,2002216)"
500555,"(22,38,48,25)","(22,38,48,25)","(45505,364040,500555,4004440,60567155,484537240,666238705,5329909640)"
500556,"(6,0,26,9)","(3,-87,55,-9)","(250278)"
500556,"(1,11,-24,-42)","(1,11,-24,-42)","(250278)"
500556,"(12,12,28,27)","(1,40,24,12)","(250278)"
500556,"(3,0,52,36)","(3,0,52,36)","(125139,250278)"
500556,"(4,16,-8,45)","(4,16,-8,45)","(250278)"
500556,"(8,11,14,14)","(3,-16,-13,-8)","(83426,2252502)"
500556,"(4,22,-24,-21)","(73,463,-315,51)","(125139,250278)"
500556,"(4,16,-43,-4)","(73,-700,129,-6)","(125139,250278)"
500558,"(3,1,-44,6)","(3,1,-44,6)","(500558)"
500560,"(10,5,24,5)","(5,-24,5,-10)","(6257,12514,31285,62570,782125,1564250,3910625,7821250)"
500560,"(3,13,15,49)","(5,-55,-23,-3)","(31285,62570)"
500560,"(6,4,-1,11)","(10,-70,51,-10)","(62570)"
500562,"(3,15,-66,-26)","(3,15,-66,-26)","(55618)"
500562,"(1,18,15,138)","(1,18,15,138)","(111236)"
500562,"(1,18,-12,102)","(1,18,-12,102)","(27809,55618)"
500562,"(2,2,32,39)","(2,2,32,39)","(83427,166854,667416)"
500562,"(6,8,31,26)","(3,33,10,6)","(166854)"
500562,"(1,6,78,402)","(1,6,78,402)","(27809,55618)"
500562,"(1,33,30,54)","(1,33,30,54)","(55618)"
500562,"(18,24,42,25)","(11,48,30,18)","(27809,55618)"
500563,"(17,6,23,-10)","(41,-22,-37,-10)","(500563,4004504)"
500564,"(3,1,-55,-1)","(1,-55,-1,3)","(125141,250282)"
500564,"(6,10,-22,-13)","(2,-58,56,-13)","(250282)"
500565,"(7,16,-40,2)","(2,40,16,-7)","(500565,4004520)"
500566,"(6,4,22,33)","(2,-162,76,-9)","(250283,500566,2002264)"
500568,"(1,4,38,110)","(1,4,38,110)","(125142,250284)"
500568,"(4,8,38,55)","(4,8,38,55)","(62571,125142)"
500568,"(9,2,23,-4)","(9,2,23,-4)","(83428,250284,2252556,6757668,60819012,182457036)"
500569,"(6,22,11,38)","(41,-41,-32,-6)","(500569,4004552)"
500571,"(3,33,12,46)","(3,33,12,46)","(444952)"
500573,"(2,7,-58,-20)","(1,185,-122,20)","(500573,4004584)"
500575,"(4,10,23,43)","(5,-31,-14,-4)","(20023,100115,160184,800920,2502875,12514375,20023000,100115000)"
500576,"(1,11,2,12)","(1,11,2,12)","(15643)"
500576,"(3,2,-17,-6)","(17,-84,61,-12)","(15643)"
500577,"(7,1,11,11)","(11,-11,1,-7)","(45507,364056)"
500577,"(10,4,35,-7)","(7,35,-4,10)","(4137,33096,45507,364056)"
500578,"(1,17,-42,-38)","(1,17,-42,-38)","(2962,38506)"
500579,"(4,2,49,-11)","(127,-105,26,-4)","(500579,4004632)"
500581,"(10,6,-40,9)","(10,6,-40,9)","(500581,4004648)"
500582,"(1,18,-8,38)","(1,18,-8,38)","(250291,500582)"
500582,"(2,30,25,29)","(2,30,25,29)","(500582)"
500584,"(1,1,21,11)","(1,1,21,11)","(17878,35756)"
500584,"(1,1,-50,2)","(1,1,-50,2)","(5108,35756)"
500584,"(4,4,22,5)","(4,4,22,5)","(8939,17878)"
500584,"(14,28,35,22)","(1,-21,-14,-14)","(35756)"
500584,"(1,2,62,104)","(1,2,62,104)","(2554,17878)"
500584,"(2,2,31,26)","(5,33,4,2)","(5108,35756)"
500584,"(2,0,-11,-2)","(7,5,-6,-2)","(5108,1752044)"
500584,"(8,4,31,13)","(13,-31,4,-8)","(2554,17878)"
500585,"(2,10,41,182)","(2,10,41,182)","(500585,4004680)"
500586,"(14,38,41,30)","(12,57,46,14)","(250293,500586,2002344,4004688,16018752,32037504)"
500586,"(3,18,-19,-22)","(3,18,-19,-22)","(1001172)"
500587,"(7,1,29,33)","(2,48,20,7)","(500587,4004696)"
500587,"(6,20,-25,-21)","(61,33,-16,-6)","(500587,4004696)"
500588,"(7,3,14,20)","(7,3,14,20)","(250294)"
500588,"(22,41,48,28)","(1,32,25,22)","(125147,250294)"
500591,"(10,18,17,16)","(7,-11,-12,-10)","(71513,572104,24528959,196231672)"
500592,"(3,2,23,16)","(3,2,23,16)","(10429,20858,281583,563166)"
500592,"(6,4,-21,-6)","(6,4,-21,-6)","(20858,62574,563166,1689498)"
500593,"(14,15,14,23)","(14,15,14,23)","(500593,4004744)"
500594,"(9,8,-37,-2)","(1,182,-153,32)","(500594)"
500595,"(15,20,32,26)","(1,37,25,15)","(500595,4004760)"
500597,"(2,20,-28,-31)","(2,20,-28,-31)","(500597,4004776)"
500598,"(2,12,75,332)","(2,12,75,332)","(55622)"
500598,"(10,3,42,-2)","(2,42,-3,10)","(55622)"
500600,"(3,14,-21,-2)","(2,-21,-14,3)","(5006,10012,25030,50060)"
500600,"(2,1,20,22)","(1,-24,-5,-2)","(50060)"
500600,"(1,21,-28,-12)","(1,21,-28,-12)","(2503,5006,12515,25030)"
500600,"(3,25,-5,-15)","(53,-135,85,-15)","(2503,5006,12515,25030)"
500600,"(5,0,7,8)","(5,0,7,8)","(25030,50060)"
500600,"(2,2,13,11)","(11,-13,2,-2)","(10012)"
500600,"(4,7,0,20)","(23,2,-5,-4)","(12515)"
500601,"(10,11,34,30)","(3,42,19,10)","(500601,4004808)"
500602,"(5,27,26,46)","(5,27,26,46)","(500602)"
500602,"(2,10,23,116)","(2,10,23,116)","(500602)"
500602,"(2,18,-34,-7)","(2,18,-34,-7)","(250301,500602,2002408)"
500603,"(1,14,-43,-66)","(1,14,-43,-66)","(500603,4004824)"
500603,"(2,10,30,167)","(2,10,30,167)","(500603,4004824)"
500605,"(11,6,-35,-2)","(2,-35,-6,11)","(500605,4004840)"
500606,"(2,7,-46,-10)","(2,7,-46,-10)","(250303,500606,2002424,4004848)"
500607,"(1,3,78,184)","(1,3,78,184)","(18541,148328,444984)"
500607,"(8,6,39,23)","(23,-39,6,-8)","(55623,148328,444984)"
500607,"(8,6,39,-4)","(4,39,-6,8)","(18541,55623,148328,444984)"
500610,"(16,37,36,30)","(15,-10,-11,-16)","(166870,500610,4505490,13516470)"
500611,"(4,14,41,99)","(4,14,41,99)","(500611,4004888)"
500614,"(4,22,9,26)","(4,22,9,26)","(1001228)"
500616,"(3,6,8,22)","(3,6,8,22)","(41718,83436)"
500616,"(16,15,24,13)","(13,-24,15,-16)","(13906,27812)"
500616,"(11,8,12,12)","(3,29,25,11)","(6953,13906,20859,41718,187731,375462,563193,1126386)"
500616,"(2,6,30,103)","(2,6,30,103)","(27812)"
500616,"(1,6,24,198)","(1,6,24,198)","(13906,27812)"
500616,"(1,6,60,412)","(1,6,60,412)","(13906)"
500616,"(5,9,3,33)","(29,-147,111,-23)","(27812)"
500616,"(4,12,24,99)","(4,12,24,99)","(6953,13906)"
500616,"(25,36,48,20)","(17,51,39,25)","(13906)"
500616,"(8,15,48,52)","(11,-42,-9,-8)","(6953,13906)"
500616,"(5,12,15,54)","(5,12,15,54)","(27812)"
500616,"(6,5,12,15)","(37,64,31,6)","(83436)"
500617,"(4,7,28,79)","(19,-48,-17,-4)","(500617,4004936)"
500618,"(6,16,15,37)","(23,-23,-20,-6)","(500618)"
500619,"(15,9,29,17)","(18,56,36,15)","(166873,500619,1334984,4004952,4505571,13516713,36044568,108133704,121650417,364951251,973203336,2919610008)"
500620,"(5,8,40,60)","(5,8,40,60)","(25031,50062,125155,250310,3128875,6257750,15644375,31288750)"
500620,"(10,8,20,15)","(7,34,22,10)","(250310)"
500621,"(1,29,5,-21)","(1,29,5,-21)","(500621,4004968)"
500622,"(6,6,-43,-1)","(6,6,-43,-1)","(500622)"
500624,"(3,8,-3,26)","(3,8,-3,26)","(62578)"
500625,"(2,3,-30,-6)","(2,3,-30,-6)","(89,445,712,3560)"
500625,"(2,1,2,2)","(1,6,5,2)","(89,712)"
500625,"(1,1,17,23)","(1,1,17,23)","(1335,10680)"
500625,"(1,4,12,42)","(1,4,12,42)","(1335,10680)"
500625,"(6,2,10,-1)","(1,10,-2,6)","(267,1335,2136,10680)"
500625,"(2,12,0,25)","(2,12,0,25)","(89,712)"
500625,"(2,6,12,55)","(2,6,12,55)","(89,712)"
500625,"(2,3,18,52)","(2,3,18,52)","(89,445,712,3560)"
500625,"(4,10,15,15)","(89,-118,47,-6)","(3,15,24,120,267,1335,2136,10680,2114907,10574535,16919256,84596280,188226723,941133615,1505813784,7529068920)"
500625,"(5,9,15,25)","(31,141,69,9)","(89,445,712,3560)"
500625,"(5,0,15,16)","(5,0,15,16)","(89,445,712,3560)"
500625,"(9,6,18,-2)","(2,18,-6,9)","(445,3560)"
500625,"(9,12,12,14)","(5,-15,-15,-9)","(445,3560)"
500627,"(11,6,22,26)","(1,43,27,11)","(500627,4005016)"
500627,"(8,7,-38,-6)","(29,0,-31,8)","(500627,4005016)"
500628,"(13,17,12,24)","(3,-102,79,-16)","(250314)"
500628,"(3,6,55,76)","(3,6,55,76)","(250314)"
500628,"(16,14,22,21)","(3,42,34,16)","(250314)"
500628,"(3,6,34,104)","(3,6,34,104)","(250314)"
500628,"(2,7,44,168)","(127,124,23,2)","(250314)"
500628,"(20,2,16,13)","(13,-16,2,-20)","(250314)"
500628,"(12,12,-31,-15)","(1,65,60,12)","(125157)"
500628,"(3,3,-34,-4)","(3,3,-34,-4)","(250314)"
500628,"(24,6,26,-3)","(3,255,55,3)","(250314)"
500628,"(20,32,33,24)","(3,-29,-28,-20)","(250314,6758478)"
500629,"(14,6,29,16)","(16,-29,6,-14)","(500629,4005032)"
500630,"(2,16,-23,-29)","(2,16,-23,-29)","(500630)"
500630,"(1,11,14,230)","(1,11,14,230)","(500630)"
500630,"(3,13,35,95)","(3,13,35,95)","(250315,500630)"
500631,"(3,19,-26,-4)","(3,19,-26,-4)","(1335016,36045432)"
500631,"(24,38,43,23)","(23,-43,38,-24)","(500631,4005048)"
500631,"(24,2,23,8)","(9,80,-49,8)","(166877,500631,1335016,4005048,4505679,13517037,36045432,108136296,121653333,364959999,973226664,2919679992)"
500631,"(3,1,46,64)","(3,1,46,64)","(166877,500631,1335016,4005048,4505679,13517037,36045432,108136296)"
500632,"(7,6,2,14)","(11,-11,-15,-7)","(125158,250316)"
500632,"(7,23,37,49)","(11,-29,-19,-7)","(5689,11378,62579,125158,7572059,15144118,83292649,166585298)"
500634,"(3,21,-30,-4)","(4,-30,-21,3)","(37084,111252)"
500634,"(2,9,48,183)","(2,9,48,183)","(9271,18542,27813,55626,74168,148336,222504,445008)"
500635,"(4,2,45,44)","(3,53,10,4)","(500635,4005080)"
500637,"(12,3,4,23)","(12,3,4,23)","(500637,4005096)"
