500040,"(3,21,-12,-20)","(3,21,-12,-20)","(1,21,-36,-180)",None,1,2,36,4,"(1,2,3,6)","(5,463)"
500040,"(2,15,-6,-16)","(5,30,-21,2)","(1,30,-105,50)",None,1,2,54,4,"(2,4,6,12)","(5,463)"
500040,"(2,3,-30,-15)","(15,-30,-3,2)","(1,-30,-45,450)",None,1,2,81,4,"(2,4,6,12)","(5,463)"
500040,"(5,6,-21,-6)","(5,6,-21,-6)","(1,6,-105,-150)",None,1,2,72,16,"(2,4,6,12)","(5,463)"
500042,"(1,11,16,158)","(1,11,16,158)","(1,11,16,158)",None,4,1,7,1,"(1)","(2,19,13159)"
500043,"(1,16,18,138)","(1,16,18,138)","(1,16,18,138)",None,3,1,14,0,"(1,8)","(3,23,7247)"
500043,"(23,23,31,1)","(23,23,31,1)","(1,23,713,529)",None,3,1,14,0,"(1,8)","(3,23,7247)"
500043,"(13,4,34,6)","(6,-34,4,-13)","(1,-34,24,-468)",None,3,1,20,0,"(1,8)","(3,23,7247)"
500043,"(6,0,7,9)","(6,0,7,9)","(1,0,42,324)",None,2,1,36,0,"(1,8)","(3,23,7247)"
500043,"(20,22,37,14)","(12,42,-47,14)","(1,42,-564,2016)",None,1,1,56,2,"(1,8)","(3,23,7247)"
500044,"(1,8,56,372)","(1,8,56,372)","(1,8,56,372)",None,1,1,6,2,"(1,2)","(149,839)"
500044,"(2,1,-12,1)","(1,12,1,-2)","(1,12,1,-2)",None,1,2,6,0,"(1,2)","(149,839)"
500044,"(2,8,28,93)","(2,8,28,93)","(1,8,56,372)",None,1,1,6,1,"(2)","(149,839)"
500044,"(1,1,-15,1)","(1,1,-15,1)","(1,1,-15,1)",None,1,2,6,0,"(1,2)","(149,839)"
500044,"(2,4,-5,-3)","(149,179,36,2)","(1,179,5364,44402)",None,1,2,6,2,"(2)","(149,839)"
500045,"(2,4,5,5)","(5,-5,4,-2)","(1,-5,20,-50)","(3)",3,1,20,0,"(1,7,8,56)","(5,13,157)"
500045,"(1,3,20,46)","(1,3,20,46)","(1,3,20,46)","(3)",1,1,120,0,"(1,8)","(5,7,13,157)"
500045,"(2,4,5,19)","(2,4,5,19)","(1,4,10,76)",None,18,1,108,0,"(1,7,8,56)","(5,13,157)"
500045,"(4,5,28,7)","(7,-28,5,-4)","(1,-28,35,-196)","(3)",1,1,45,2,"(1,8)","(5,7,13,157)"
500045,"(10,29,42,49)","(1,-46,-31,-10)","(1,-46,-31,-10)","(3)",1,1,140,4,"(1,7,8,56)","(5,13,157)"
500045,"(2,23,-10,34)","(2,23,-10,34)","(1,23,-20,136)","(3)",1,1,252,4,"(1,7,8,56)","(5,13,157)"
500045,"(4,17,0,49)","(4,17,0,49)","(1,17,0,784)","(3)",1,1,420,4,"(1,7,8,56)","(5,13,157)"
500046,"(1,9,16,106)","(1,9,16,106)","(1,9,16,106)",None,6,1,4,0,"(1)","(2,3,83341)"
500046,"(11,4,11,-8)","(1,48,37,8)","(1,48,37,8)",None,3,1,4,0,"(1)","(2,3,83341)"
500046,"(1,1,44,18)","(1,1,44,18)","(1,1,44,18)",None,3,1,4,0,"(1)","(2,3,83341)"
500046,"(11,1,8,10)","(11,1,8,10)","(1,1,88,1210)",None,3,1,8,0,"(1)","(2,3,83341)"
500046,"(2,16,-29,-19)","(2,16,-29,-19)","(1,16,-58,-76)",None,1,2,7,1,"(1)","(2,3,83341)"
500047,"(2,2,-18,1)","(2,2,-18,1)","(1,2,-36,4)","(3)",1,2,8,0,"(1,8)","(29,43,401)"
500047,"(2,4,16,31)","(2,4,16,31)","(1,4,32,124)","(3)",4,1,8,0,"(1,8)","(29,43,401)"
500048,"(2,16,13,24)","(2,16,13,24)","(1,16,26,96)",None,1,1,3,1,"(1)","(2,31253)"
